Template A,Attribute A,Template B,Attribute B,Property A,Property B,Annotation,Notes (in case of confusion),Class A,Class B,Domain Property A, Domain Property B, Range Property A, Range Property B,C1,C2,C3a,C3b,M1,M2,M3,M4a,M4b,M5a,M5b,TB1,TB2,TB3,TB4,TB5,TB6,TB7,TB8,TB9,TB10,TB11
Infobox_ship_career,Ship_christened,Infobox_schip,Schip_tewaterlating,dbo:christeningDate,dbo:shipLaunch,,,dbo:Ship,dbo:Ship,dbo:Ship,dbo:Ship,xsd:date,xsd:date,0.5,0.5,0.5,0.5,6,3,3,3,3,6,6,0,0,1,0,0,1,0,0,1,0,0
Infobox_color,g,Infobox_kleur,c,dbo:rgbCoordinateGreen,dbo:cmykCoordinateCyanic,,,dbo:Colour,dbo:Colour,dbo:Colour,dbo:Colour,xsd:nonNegativeInteger,xsd:integer,0.1111,0.8889,0.7037,0.7037,27,3,24,19,19,27,27,0,0,1,0,0,1,0,0,0,0,0
Infobox_Weapon,width,Infobox_pantservoertuig,hoogte,dbo:width,dbo:height,,,,dbo:MilitaryVehicle,,,xsd:double,xsd:double,0.0153,0.9847,0.9286,0.9745,196,3,193,182,191,196,196,0,0,0,0,0,0,0,0,1,0,0
Infobox_Weapon,height,Infobox_pantservoertuig,breedte,dbo:height,dbo:width,,,,dbo:MilitaryVehicle,,,xsd:double,xsd:double,0.0154,0.9846,0.9436,0.9641,195,3,192,184,188,195,195,0,0,0,0,0,0,0,0,1,0,0
Infobox_Olympics_Netherlands,sports,Infobox_Nederland_op_Olympische_Spelen,brons,dbo:numberOfSports,dbo:numberOfBronzeMedalsWon,,,dbo:OlympicResult,dbo:OlympicResult,,dbo:SportCompetitionResult,xsd:nonNegativeInteger,xsd:nonNegativeInteger,0.0938,0.9062,0.875,0.9062,32,3,29,28,29,32,32,0,0,1,0,0,0,0,0,1,0,0
Infobox_person,death_date,Infobox_politicus,tijdvak5,dbo:deathYear,dbo:activeYearsEndYear,,,dbo:Person,dbo:Politician,dbo:Person,,xsd:gYear,xsd:gYear,0.25,0.25,0,0,12,3,3,0,0,12,12,0,0,0,0,1,0,0,0,1,0,0
Infobox_person,death_date,Infobox_kunstenaar,jaren-actief,dbo:deathYear,dbo:activeYearsEndYear,,,dbo:Person,dbo:Artist,dbo:Person,,xsd:gYear,xsd:gYear,0.75,0.25,0,0,4,3,1,0,0,4,4,0,0,0,0,1,0,0,0,1,0,0
Infobox_single,A-side,Infobox_single,B-kant,dbo:aSide,dbo:bSide,,,dbo:Single,dbo:Single,dbo:Single,dbo:Single,xsd:string,xsd:string,0.0492,0.9508,0.8197,0.1148,61,3,58,50,7,61,61,0,0,1,0,0,1,0,0,1,0,0
Infobox_Olympics_Sweden,gold,Infobox_Zweden_op_Olympische_Spelen,brons,dbo:numberOfGoldMedalsWon,dbo:numberOfBronzeMedalsWon,,,dbo:OlympicResult,dbo:OlympicResult,dbo:SportCompetitionResult,dbo:SportCompetitionResult,xsd:nonNegativeInteger,xsd:nonNegativeInteger,0.0714,0.9286,0.9286,0.9286,42,3,39,39,39,42,42,0,0,1,0,0,1,0,0,1,0,0
Infobox_settlement,established_date1,Infobox_plaats_in_Canada,census,dbo:foundingDate,dbo:censusYear,,,,,,dbo:PopulatedPlace,xsd:date,xsd:gYear,0.0157,0.3246,0,0,191,3,62,0,0,191,191,0,0,0,0,0,0,0,0,0,0,0
Infobox_person,years_active,Infobox_acteur,overleden,dbo:activeYearsEndYear,dbo:deathDate,,,dbo:Person,dbo:Actor,,dbo:Person,xsd:gYear,xsd:date,0.0025,0.6653,0.9933,0.5883,1195,3,795,1187,703,1195,1195,0,0,0,0,1,0,0,0,0,0,0
Infobox_Italian_comune,elevation_m,Infobox_gemeente_Italië,inwonersaantal,dbo:elevation,dbo:populationTotal,,,dbo:Settlement,dbo:Municipality,dbo:Place,,xsd:double,xsd:nonNegativeInteger,0.0005,0.9995,0.9988,0.0017,5908,3,5905,5901,10,5908,5908,0,0,0,0,0,0,0,0,0,0,0
Infobox_Officeholder,serviceyears,Infobox_ambtsbekleder,eind_periode3,dbo:serviceEndYear,dbo:activeYearsEndYear,,,,dbo:OfficeHolder,dbo:MilitaryPerson,,xsd:gYear,xsd:gYear,0.1,0.4,0,0,30,3,12,0,0,30,30,0,0,0,0,0,0,0,0,1,0,0
Infobox_settlement,area_total_km2,Infobox_plaats_in_Oekraïne,km2,dbo:areaTotal,dbo:area,,,,dbo:Settlement,dbo:Place,,xsd:double,xsd:double,0.6,0.4,0,0,5,3,2,0,0,5,5,0,0,0,0,0,0,0,0,1,0,0
Infobox_NRHP,built,Infobox_station,opening,dbo:yearOfConstruction,dbo:openingYear,,,,dbo:RailwayStation,dbo:Place,,xsd:gYear,xsd:gYear,0.75,0.25,0,0,4,3,1,0,0,4,4,0,0,0,0,0,0,0,0,1,0,0
Infobox_Officeholder,serviceyears,Infobox_ambtsbekleder,eind_periode,dbo:serviceEndYear,dbo:activeYearsEndYear,,,,dbo:OfficeHolder,dbo:MilitaryPerson,,xsd:gYear,xsd:gYear,0.1,0.8667,0,0,30,3,26,0,0,30,30,0,0,0,0,0,0,0,0,1,0,0
Infobox_Olympics_Belgium,competitors,Infobox_België_op_Olympische_Spelen,sporten,dbo:numberOfCompetitors,dbo:numberOfSports,,,dbo:OlympicResult,dbo:OlympicResult,dbo:OlympicResult,,xsd:nonNegativeInteger,xsd:nonNegativeInteger,0.0789,0.9211,0.9211,0.9211,38,3,35,35,35,38,38,0,0,1,0,0,0,0,0,1,0,0
Infobox_publisher,founded,Infobox_bedrijf,oprichting,dbo:foundingYear,dbo:formationYear,,,dbo:Publisher,dbo:Company,,dbo:Organisation,xsd:gYear,xsd:gYear,0.75,0.25,0,0,4,3,1,0,0,4,4,0,0,0,1,0,0,0,0,1,0,0
Infobox_Olympics_Sweden,bronze,Infobox_Zweden_op_Olympische_Spelen,goud,dbo:numberOfBronzeMedalsWon,dbo:numberOfGoldMedalsWon,,,dbo:OlympicResult,dbo:OlympicResult,dbo:SportCompetitionResult,dbo:SportCompetitionResult,xsd:nonNegativeInteger,xsd:nonNegativeInteger,0.0698,0.9302,0.9302,0.907,43,3,40,40,39,43,43,0,0,1,0,0,1,0,0,1,0,0
Infobox_lake,elevation,Infobox_meer,maxdiepte,dbo:elevation,dbo:depth,,,dbo:Lake,dbo:Lake,dbo:Place,dbo:Place,xsd:double,xsd:double,0.0099,0.9276,0,0.8717,304,3,282,0,265,304,304,0,0,1,0,0,1,0,0,1,0,0
Infobox_color,v,Infobox_kleur,c,dbo:hsvCoordinateValue,dbo:cmykCoordinateCyanic,,,dbo:Colour,dbo:Colour,dbo:Colour,dbo:Colour,xsd:integer,xsd:integer,0.12,0.88,0.8,0.92,25,3,22,20,23,25,25,0,0,1,0,0,1,0,0,1,0,0
Infobox_Olympics_Norway,bronze,Infobox_Noorwegen_op_Olympische_Spelen,goud,dbo:numberOfBronzeMedalsWon,dbo:numberOfGoldMedalsWon,,,dbo:OlympicResult,dbo:OlympicResult,dbo:SportCompetitionResult,dbo:SportCompetitionResult,xsd:nonNegativeInteger,xsd:nonNegativeInteger,0.075,0.925,0.925,0.925,40,3,37,37,37,40,40,0,0,1,0,0,1,0,0,1,0,0
Infobox_Olympics_Canada,sports,Infobox_Canada_op_Olympische_Spelen,rang,dbo:numberOfSports,dbo:rankInFinalMedalCount,,,dbo:OlympicResult,dbo:OlympicResult,,dbo:OlympicResult,xsd:nonNegativeInteger,xsd:positiveInteger,0.0732,0.9268,0.9024,0.5854,41,3,38,37,24,41,41,0,0,1,0,0,0,0,0,0,0,0
Infobox_color,v,Infobox_kleur,m,dbo:hsvCoordinateValue,dbo:cmykCoordinateMagenta,,,dbo:Colour,dbo:Colour,dbo:Colour,dbo:Colour,xsd:integer,xsd:integer,0.12,0.88,0.72,0.8,25,3,22,18,20,25,25,0,0,1,0,0,1,0,0,1,0,0
Infobox_color,m,Infobox_kleur,k,dbo:cmykCoordinateMagenta,dbo:cmykCoordinateBlack,,,dbo:Colour,dbo:Colour,dbo:Colour,dbo:Colour,xsd:integer,xsd:integer,0.1364,0.8636,0.8636,0.8636,22,3,19,19,19,22,22,0,0,1,0,0,1,0,0,1,0,0
Infobox_president,term_end2,Infobox_ambtsbekleder,gestorven,dbo:activeYearsEndDate,dbo:deathDate,,,dbo:President,dbo:OfficeHolder,,dbo:Person,xsd:date,xsd:date,0.25,0.5833,0.9167,0,12,3,7,11,0,12,12,0,0,0,0,0,0,0,0,1,0,0
Infobox_German_location,elevation,Infobox_Duitse_plaats_plus,Einwohner,dbo:elevation,dbo:populationTotal,,,,dbo:Settlement,dbo:Place,,xsd:double,xsd:nonNegativeInteger,0.0003,0.9989,0.8258,0,10089,3,10078,8332,0,10089,10089,0,0,0,0,0,0,0,0,0,0,0
Infobox_Olympics_Norway,gold,Infobox_Noorwegen_op_Olympische_Spelen,sporten,dbo:numberOfGoldMedalsWon,dbo:numberOfSports,,,dbo:OlympicResult,dbo:OlympicResult,dbo:SportCompetitionResult,,xsd:nonNegativeInteger,xsd:nonNegativeInteger,0.0667,0.9333,0.9333,0.9333,30,2,28,28,28,30,30,0,0,1,0,0,0,0,0,1,0,0
Infobox_Chinese-language_singer_and_actor,yearsactive,Infobox_acteur,jaren-actief,dbo:activeYearsEndYear,dbo:activeYearsStartYear,,,,dbo:Actor,,,xsd:gYear,xsd:gYear,0.5,0.5,0.5,0.5,4,2,2,2,2,4,4,0,0,0,0,0,0,0,0,1,0,0
Infobox_GB_station,years,Infobox_spoorwegstation_Verenigd_Koninkrijk,start,dbo:openingDate,dbo:openingYear,,,,dbo:RailwayStation,,,xsd:date,xsd:gYear,0.0071,0.4539,0.9716,0,282,2,128,274,0,282,282,0,0,0,0,0,0,0,0,0,0,0
Infobox_Olympics_United_States,bronze,Infobox_Verenigde_Staten_op_Olympische_Spelen,rang,dbo:numberOfBronzeMedalsWon,dbo:rankInFinalMedalCount,,,dbo:OlympicResult,dbo:OlympicResult,dbo:SportCompetitionResult,dbo:OlympicResult,xsd:nonNegativeInteger,xsd:positiveInteger,0.05,0.95,0.95,0.95,40,2,38,38,38,40,40,0,0,1,0,0,0,0,1,0,0,0
Persondata,DATE_OF_DEATH,Infobox_militair_persoon,sterfdatum,dbo:deathYear,dbo:deathDate,,,dbo:Person,dbo:MilitaryPerson,dbo:Person,dbo:Person,xsd:gYear,xsd:date,0.012,0.982,0.9461,0,167,2,164,158,0,167,167,0,0,0,0,1,1,0,0,0,0,0
Infobox_settlement,other_name,Infobox_gemeente_Chili,code,dbo:synonym,dbo:municipalityType,,,,dbo:Municipality,,dbo:Municipality,xsd:string,xsd:string,0.2857,1,0,0,7,2,7,0,0,7,7,0,0,0,0,0,0,0,0,1,0,0
Persondata,DATE_OF_DEATH,Infobox_politicus_Nederland,tijdvak1,dbo:deathYear,dbo:activeYearsStartYear,,,dbo:Person,dbo:Politician,dbo:Person,,xsd:gYear,xsd:gYear,0.08,1,0,0,25,2,25,0,0,25,25,0,0,0,0,1,0,0,0,1,0,0
Infobox_color,k,Infobox_kleur,g,dbo:cmykCoordinateBlack,dbo:rgbCoordinateBlue,,,dbo:Colour,dbo:Colour,dbo:Colour,dbo:Colour,xsd:integer,xsd:nonNegativeInteger,0.0909,0.9091,0.8182,0.8182,22,2,20,18,18,22,22,0,0,1,0,0,1,0,0,0,0,0
Persondata,DATE_OF_DEATH,Infobox_politicus_Nederland,tijdvak6,dbo:deathYear,dbo:activeYearsStartYear,,,dbo:Person,dbo:Politician,dbo:Person,,xsd:gYear,xsd:gYear,0.08,0.08,0,0,25,2,2,0,0,25,25,0,0,0,0,1,0,0,0,1,0,0
Infobox_Olympics_Sweden,rank,Infobox_Zweden_op_Olympische_Spelen,sporten,dbo:rankInFinalMedalCount,dbo:numberOfSports,,,dbo:OlympicResult,dbo:OlympicResult,dbo:OlympicResult,,xsd:positiveInteger,xsd:nonNegativeInteger,0.0625,0.9375,0.9062,0.7812,32,2,30,29,25,32,32,0,0,1,0,0,0,0,0,0,0,0
Infobox_Olympics_Italy,sports,Infobox_Italië_op_Olympische_Spelen,rang,dbo:numberOfSports,dbo:rankInFinalMedalCount,,,dbo:OlympicResult,dbo:OlympicResult,,dbo:OlympicResult,xsd:nonNegativeInteger,xsd:positiveInteger,0.0606,0.9394,0.9394,0.5758,33,2,31,31,19,33,33,0,0,1,0,0,0,0,0,0,0,0
Persondata,DATE_OF_DEATH,Infobox_politicus,tijdvak11,dbo:deathYear,dbo:activeYearsEndYear,,,dbo:Person,dbo:Politician,dbo:Person,,xsd:gYear,xsd:gYear,0.08,0.12,0,0,25,2,3,0,0,25,25,0,0,0,0,1,0,0,0,1,0,0
Infobox_Organization,formation,Infobox_golfbaan,Oprichting,dbo:formationYear,dbo:yearOfConstruction,,,,dbo:GolfCourse,dbo:Organisation,dbo:Place,xsd:gYear,xsd:gYear,1,0,0,0,2,2,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0
Infobox_Town_AT,area_code,Infobox_plaats_in_Oostenrijk,gemeentenummer,dbo:areaCode,dbo:municipalityCode,,,,dbo:Settlement,dbo:Place,dbo:Place,xsd:string,xsd:string,0.0031,0.9078,0,0.5684,651,2,591,0,370,651,651,0,0,0,0,0,1,0,0,1,0,0
Infobox_settlement,population_density_km2,Infobox_plaats_in_Zweden,inwoners,dbo:populationDensity,dbo:populationTotal,,,,dbo:Settlement,dbo:PopulatedPlace,,xsd:double,xsd:nonNegativeInteger,0.003,0.997,1,0,670,2,668,670,0,670,670,0,0,0,0,0,0,0,0,0,0,0
Infobox_Politician,term_start4,Infobox_ambtsbekleder,start_periode,dbo:activeYearsStartDate,dbo:activeYearsStartYear,,,dbo:Politician,dbo:OfficeHolder,,,xsd:date,xsd:gYear,0.0909,0.2273,0,0,22,2,5,0,0,22,22,0,0,0,0,0,0,0,0,0,0,0
Persondata,DATE_OF_DEATH,Infobox_wielrenner,jaren,dbo:deathYear,dbo:activeYearsEndYear,,,dbo:Person,dbo:Cyclist,dbo:Person,,xsd:gYear,xsd:gYear,0.0094,0.9906,0,0,212,2,210,0,0,212,212,0,0,0,0,1,0,0,0,1,0,0
Infobox_officeholder,serviceyears,Infobox_ambtsbekleder,start_periode5,dbo:serviceEndYear,dbo:activeYearsStartYear,,,dbo:OfficeHolder,dbo:OfficeHolder,dbo:MilitaryPerson,,xsd:gYear,xsd:gYear,0.0187,0.0748,0,0,107,2,8,0,0,107,107,0,0,1,0,0,0,0,0,1,0,0
Infobox_Olympics_Switzerland,competitors,Infobox_Zwitserland_op_Olympische_Spelen,brons,dbo:numberOfCompetitors,dbo:numberOfBronzeMedalsWon,,,dbo:OlympicResult,dbo:OlympicResult,dbo:OlympicResult,dbo:SportCompetitionResult,xsd:nonNegativeInteger,xsd:nonNegativeInteger,0.0541,0.973,0.973,0.6757,37,2,36,36,25,37,37,0,0,1,0,0,0,1,0,1,0,0
Infobox_weapon,width,Infobox_pantservoertuig,hoogte,dbo:width,dbo:height,,,dbo:Weapon,dbo:MilitaryVehicle,,,xsd:double,xsd:double,0.0588,0.9412,0.9706,0.9706,34,2,32,33,33,34,34,0,0,0,0,0,0,0,0,1,0,0
Infobox_Politician,term_start6,Infobox_ambtsbekleder,start_periode,dbo:activeYearsStartDate,dbo:activeYearsStartYear,,,dbo:Politician,dbo:OfficeHolder,,,xsd:date,xsd:gYear,0.0909,0.1364,0,0,22,2,3,0,0,22,22,0,0,0,0,0,0,0,0,0,0,0
Infobox_locomotive,totalproduction,Infobox_locomotief,snelheid,dbo:numberBuilt,dbo:topSpeed,,,dbo:Locomotive,dbo:Locomotive,dbo:Aircraft,,xsd:nonNegativeInteger,xsd:double,0.0667,0.9667,0,0.9667,30,2,29,0,29,30,30,0,0,1,0,0,0,0,0,0,0,0
Infobox_Italian_comune,postal_code,Infobox_gemeente_Italië,code,dbo:postalCode,dbo:code,,,dbo:Settlement,dbo:Municipality,,,xsd:string,xsd:string,0.0002,0.9998,0,0.9645,8019,2,8017,0,7734,8019,8019,0,0,0,0,0,0,0,0,1,0,0
Persondata,DATE_OF_DEATH,Infobox_politicus_Filipijnen,tijdvak4,dbo:deathYear,dbo:activeYearsEndYear,,,dbo:Person,dbo:Politician,dbo:Person,,xsd:gYear,xsd:gYear,0.125,0.4375,0,0,16,2,7,0,0,16,16,0,0,0,0,1,0,0,0,1,0,0
Infobox_Olympics_Sweden,rank,Infobox_Zweden_op_Olympische_Spelen,brons,dbo:rankInFinalMedalCount,dbo:numberOfBronzeMedalsWon,,,dbo:OlympicResult,dbo:OlympicResult,dbo:OlympicResult,dbo:SportCompetitionResult,xsd:positiveInteger,xsd:nonNegativeInteger,0.0465,0.9535,0.9535,0.8372,43,2,41,41,36,43,43,0,0,1,0,0,0,1,0,0,0,0
Infobox_Military_Conflict,combatant1,Infobox_militair_conflict,combatant2,dbo:combatant,dbo:participant,,,,dbo:MilitaryConflict,dbo:MilitaryConflict,dbo:Event,xsd:string,xsd:string,0.0172,0.9741,0,0.9828,116,2,113,0,114,116,116,0,0,0,0,0,0,1,0,1,0,0
Infobox_Airport,FAA,Infobox_luchthaven,IATA,dbo:faaLocationIdentifier,dbo:iataLocationIdentifier,,,,dbo:Airport,dbo:Airport,dbo:Infrastructure,xsd:string,xsd:string,0.4,0.6,0.2,0,5,2,3,1,0,5,5,0,0,0,0,0,0,1,0,1,0,0
Infobox_Olympics_Finland,sports,Infobox_Finland_op_Olympische_Spelen,brons,dbo:numberOfSports,dbo:numberOfBronzeMedalsWon,,,dbo:OlympicResult,dbo:OlympicResult,,dbo:SportCompetitionResult,xsd:nonNegativeInteger,xsd:nonNegativeInteger,0.0526,0.9474,0.9474,0.6316,38,2,36,36,24,38,38,0,0,1,0,0,0,0,0,1,0,0
Infobox_Governor,term_end2,Infobox_ambtsbekleder,gestorven,dbo:activeYearsEndDate,dbo:deathDate,,,dbo:Governor,dbo:OfficeHolder,,dbo:Person,xsd:date,xsd:date,0.0833,0.5417,0.875,0,24,2,13,21,0,24,24,0,0,0,0,0,0,0,0,1,0,0
Infobox_airport,IATA,Infobox_luchthaven,ICAO,dbo:iataLocationIdentifier,dbo:icaoLocationIdentifier,,,dbo:Airport,dbo:Airport,dbo:Infrastructure,dbo:Airport,xsd:string,xsd:string,0.0021,0.9979,0.999,0.9937,954,2,952,953,948,954,954,0,0,1,0,0,0,0,1,1,0,0
Infobox_Politician,term_start,Infobox_ambtsbekleder,start_periode2,dbo:activeYearsStartDate,dbo:activeYearsStartYear,,,dbo:Politician,dbo:OfficeHolder,,,xsd:date,xsd:gYear,0.0909,0.1818,0,0,22,2,4,0,0,22,22,0,0,0,0,0,0,0,0,0,0,0
Infobox_EMU,capacity,Infobox_rollend_materieel,zitplaatsen,dbo:capacity,dbo:numberOfSeats,,,,dbo:Train,,dbo:MeanOfTransportation,xsd:nonNegativeInteger,xsd:nonNegativeInteger,0.25,0.75,0,0,8,2,6,0,0,8,8,0,0,0,0,0,0,0,0,1,0,0
Infobox_Olympics_Great_Britain,sports,Infobox_Groot-Brittannië_op_Olympische_Spelen,rang,dbo:numberOfSports,dbo:rankInFinalMedalCount,,,dbo:OlympicResult,dbo:OlympicResult,,dbo:OlympicResult,xsd:nonNegativeInteger,xsd:positiveInteger,0.0571,0.9429,0.7714,0.6571,35,2,33,27,23,35,35,0,0,1,0,0,0,0,0,0,0,0
Infobox_power_station,decommissioned,Infobox_kernenergiecentrale,inbedrijfsname,dbo:closingDate,dbo:commissioningDate,,,dbo:PowerStation,dbo:PowerStation,,dbo:Ship,xsd:date,xsd:date,1,1,0,0,2,2,2,0,0,2,2,0,0,1,0,0,0,0,0,1,0,0
Infobox_Olympics_Hungary,competitors,Infobox_Hongarije_op_Olympische_Spelen,sporten,dbo:numberOfCompetitors,dbo:numberOfSports,,,dbo:OlympicResult,dbo:OlympicResult,dbo:OlympicResult,,xsd:nonNegativeInteger,xsd:nonNegativeInteger,0.0714,0.9286,0.9286,0.8929,28,2,26,26,25,28,28,0,0,1,0,0,0,0,0,1,0,0
Infobox_person,years_active,Infobox_filmregisseur,jaren-actief,dbo:activeYearsEndYear,dbo:activeYearsStartYear,,,dbo:Person,dbo:Person,,,xsd:gYear,xsd:gYear,0.0541,0.4595,0.8649,0.9189,37,2,17,32,34,37,37,0,0,1,0,0,0,0,0,1,0,0
Infobox_Olympics_France,rank,Infobox_Frankrijk_op_Olympische_Spelen,zilver,dbo:rankInFinalMedalCount,dbo:numberOfSilverMedalsWon,,,dbo:OlympicResult,dbo:OlympicResult,dbo:OlympicResult,dbo:SportCompetitionResult,xsd:positiveInteger,xsd:nonNegativeInteger,0.0526,0.9474,0.9474,0.9474,38,2,36,36,36,38,38,0,0,1,0,0,0,1,0,0,0,0
Infobox_president,term_end3,Infobox_ambtsbekleder,gestorven,dbo:activeYearsEndDate,dbo:deathDate,,,dbo:President,dbo:OfficeHolder,,dbo:Person,xsd:date,xsd:date,0.1667,0.5,0.9167,0,12,2,6,11,0,12,12,0,0,0,0,0,0,0,0,1,0,0
Infobox_Olympics_Italy,rank,Infobox_Italië_op_Olympische_Spelen,zilver,dbo:rankInFinalMedalCount,dbo:numberOfSilverMedalsWon,,,dbo:OlympicResult,dbo:OlympicResult,dbo:OlympicResult,dbo:SportCompetitionResult,xsd:positiveInteger,xsd:nonNegativeInteger,0.0571,0.9429,0.9143,0.9429,35,2,33,32,33,35,35,0,0,1,0,0,0,1,0,0,0,0
Infobox_Officeholder,serviceyears,Infobox_ambtsbekleder,start_periode3,dbo:serviceEndYear,dbo:activeYearsStartYear,,,,dbo:OfficeHolder,dbo:MilitaryPerson,,xsd:gYear,xsd:gYear,0.0606,0.3333,0,0,33,2,11,0,0,33,33,0,0,0,0,0,0,0,0,1,0,0
Infobox_colour,b,Infobox_kleur,b,dbo:rgbCoordinateBlue,dbo:rgbCoordinateGreen,,,,dbo:Colour,dbo:Colour,dbo:Colour,xsd:nonNegativeInteger,xsd:nonNegativeInteger,1,0,0.5,0.5,2,2,0,1,1,2,2,0,0,0,0,0,1,0,0,1,0,0
Infobox_colour,g,Infobox_kleur,g,dbo:rgbCoordinateGreen,dbo:rgbCoordinateBlue,,,,dbo:Colour,dbo:Colour,dbo:Colour,xsd:nonNegativeInteger,xsd:nonNegativeInteger,1,0,0.5,0.5,2,2,0,1,1,2,2,0,0,0,0,0,1,0,0,1,0,0
Infobox_President,term_end1,Infobox_ambtsbekleder,gestorven,dbo:activeYearsEndDate,dbo:deathDate,,,dbo:President,dbo:OfficeHolder,,dbo:Person,xsd:date,xsd:date,0.0323,0.0968,0.9032,0,62,2,6,56,0,62,62,0,0,0,0,0,0,0,0,1,0,0
Infobox_airport,ICAO,Infobox_luchthaven,IATA,dbo:icaoLocationIdentifier,dbo:iataLocationIdentifier,,,dbo:Airport,dbo:Airport,dbo:Airport,dbo:Infrastructure,xsd:string,xsd:string,0.002,0.999,0.9735,0.9929,980,2,979,954,973,980,980,0,0,1,0,0,0,1,0,1,0,0
Persondata,DATE_OF_DEATH,Infobox_bisschop_RK,tijdvak2,dbo:deathYear,dbo:activeYearsEndYear,,,dbo:Person,dbo:ChristianBishop,dbo:Person,,xsd:gYear,xsd:gYear,0.4,0.6,0,0,5,2,3,0,0,5,5,0,0,0,0,1,0,0,0,1,0,0
Infobox_Politician,term_start,Infobox_ambtsbekleder,start_periode,dbo:activeYearsStartDate,dbo:activeYearsStartYear,,,dbo:Politician,dbo:OfficeHolder,,,xsd:date,xsd:gYear,0.0909,0.8182,0,0,22,2,18,0,0,22,22,0,0,0,0,0,0,0,0,0,0,0
Infobox_officeholder,serviceyears,Infobox_ambtsbekleder,eind_periode3,dbo:serviceEndYear,dbo:activeYearsEndYear,,,dbo:OfficeHolder,dbo:OfficeHolder,dbo:MilitaryPerson,,xsd:gYear,xsd:gYear,0.0196,0.3333,0,0,102,2,34,0,0,102,102,0,0,1,0,0,0,0,0,1,0,0
Infobox_Olympics_Hungary,sports,Infobox_Hongarije_op_Olympische_Spelen,brons,dbo:numberOfSports,dbo:numberOfBronzeMedalsWon,,,dbo:OlympicResult,dbo:OlympicResult,,dbo:SportCompetitionResult,xsd:nonNegativeInteger,xsd:nonNegativeInteger,0.05,0.95,0.625,0.625,40,2,38,25,25,40,40,0,0,1,0,0,0,0,0,1,0,0
Infobox_person,death_date,Infobox_componist,jaren_actief,dbo:deathYear,dbo:activeYearsEndYear,,,dbo:Person,dbo:MusicalArtist,dbo:Person,,xsd:gYear,xsd:gYear,1,0,0,0,2,2,0,0,0,2,2,0,0,0,0,1,0,0,0,1,0,0
Infobox_organisation,formation,Infobox_internationale_organisatie,oprichting,dbo:formationYear,dbo:foundingYear,,,,dbo:InternationalOrganisation,dbo:Organisation,,xsd:gYear,xsd:gYear,1,0,0,0,2,2,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0
Infobox_musical_artist,years_active,Infobox_acteur,jaren-actief,dbo:activeYearsEndYear,dbo:activeYearsStartYear,,,,dbo:Actor,,,xsd:gYear,xsd:gYear,0.3333,0.6667,0.6667,0.5,6,2,4,4,3,6,6,0,0,0,0,0,0,0,0,1,0,0
Infobox_ship_career,Ship_in_service,Infobox_schip,Schip_in_dienst,dbo:activeYearsStartDate,dbo:commissioningDate,,,dbo:Ship,dbo:Ship,,dbo:Ship,xsd:date,xsd:date,0.6667,0.3333,0,0,3,2,1,0,0,3,3,0,0,1,0,0,0,0,0,1,0,0
Infobox_Patriarch,enthroned,Infobox_kardinaal,tijdvak3,dbo:activeYearsStartYear,dbo:activeYearsEndYear,,,,dbo:Cardinal,,,xsd:gYear,xsd:gYear,1,1,1,1,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,0,0
Infobox_musical_artist,Years_active,Infobox_band,jaren_actief,dbo:activeYearsEndYear,dbo:activeYearsStartYear,,,,dbo:Band,,,xsd:gYear,xsd:gYear,0.0025,0.0012,0.7157,0.6571,802,2,1,574,527,802,802,0,0,0,0,0,0,0,0,1,0,0
Infobox_writer,period,Infobox_acteur,overleden,dbo:activeYearsEndYear,dbo:deathYear,,,dbo:Writer,dbo:Actor,,dbo:Person,xsd:gYear,xsd:gYear,0.5,0.5,0,0.25,4,2,2,0,1,4,4,0,0,0,0,0,0,0,0,1,0,0
Infobox_ship_career,Ship_christened,Infobox_schip,Schip_in_de_vaart_genomen,dbo:christeningDate,dbo:introductionDate,,,dbo:Ship,dbo:Ship,dbo:Ship,dbo:MeanOfTransportation,xsd:date,xsd:date,0.4,0.6,0,0.4,5,2,3,0,2,5,5,0,0,1,0,0,0,1,0,1,0,0
Infobox_color,v,Infobox_kleur,g,dbo:hsvCoordinateValue,dbo:rgbCoordinateBlue,,,dbo:Colour,dbo:Colour,dbo:Colour,dbo:Colour,xsd:integer,xsd:nonNegativeInteger,0.08,0.92,0.96,0.92,25,2,23,24,23,25,25,0,0,1,0,0,1,0,0,0,0,0
Persondata,date_of_death,Infobox_president,termijn,dbo:deathYear,dbo:serviceEndYear,,,dbo:Person,dbo:President,dbo:Person,dbo:MilitaryPerson,xsd:gYear,xsd:gYear,0.25,0,0,0,8,2,0,0,0,8,8,0,0,0,0,1,0,0,1,1,0,0
Infobox_settlement,area_total_km2,Infobox_plaats_in_IJsland,km2,dbo:areaTotal,dbo:area,,,,dbo:Settlement,dbo:Place,,xsd:double,xsd:double,0.1818,0.8182,0,0,11,2,9,0,0,11,11,0,0,0,0,0,0,0,0,1,0,0
Infobox_EMU,capacity,Infobox_treinstel,zitplaatsen,dbo:capacity,dbo:numberOfSeats,,,,dbo:Train,,dbo:MeanOfTransportation,xsd:nonNegativeInteger,xsd:nonNegativeInteger,0.5,1,0,0,4,2,4,0,0,4,4,0,0,0,0,0,0,0,0,1,0,0
