Template A,Attribute A,Template B,Attribute B,Property A,Property B,Class A,Class B,Annotation,Domain Property A, Domain Property B, Range Property A, Range Property B,C1,C2,C3a,C3b,M1,M2,M3,M4a,M4b,M5a,M5b,TB1,TB2,TB3,TB4,TB5,TB6,TB7,TB8,TB9,TB10,TB11
Infobox_protected_area, location, Ficha_de_espacio_natural, país, dbo:location, dbo:country, http://dbpedia.org/ontology/ProtectedArea, http://dbpedia.org/ontology/Stadium, Correct as it is now, , , dbo:Place, dbo:Country, 1.2094, 1.4521, 0.0000, 0.0000, 511, 618, 742, 0, 0, 742, 742, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
Infobox_football_biography, clubs4, Ficha_de_deportista, equipos, dbo:team, dbo:formerTeam, , http://dbpedia.org/ontology/Athlete, Correct as it is now, , dbo:Athlete, dbo:SportsTeam, dbo:SportsTeam, 1.0223, 2.6627, 0.0000, 0.7240, 762, 779, 2029, 0, 1469, 2029, 2029, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1
Infobox_musical_artist, birth_place, Ficha_de_artista_musical, origen, dbo:birthPlace, dbo:hometown, , http://dbpedia.org/ontology/MusicalArtist, Correct as it is now, dbo:Person, dbo:Agent, dbo:Place, dbo:Settlement, 0.3175, 1.2706, 0.2067, 0.0000, 2498, 793, 3174, 656, 0, 3174, 3174, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
Infobox_settlement, subdivision_name3, Ficha_de_localidad_de_España, mapa_loc_1, dbo:isPartOf, dbo:province, , http://dbpedia.org/ontology/Municipality, , , dbo:Place, , dbo:Province, 0.6853, 1.2141, 0.0000, 0.0000, 3041, 2084, 3692, 0, 0, 3692, 3692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Infobox_royalty, predecessor, Ficha_de_noble, madre, dbo:predecessor, dbo:parent, http://dbpedia.org/ontology/Royalty, http://dbpedia.org/ontology/Noble, Correct as it is now, , dbo:Person, , dbo:Person, 0.7544, 1.0562, 0.9153, 0.0000, 961, 725, 1015, 929, 0, 1015, 1015, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Infobox_tennis_biography, country, Ficha_de_tenista, lugarNacimiento, dbo:country, dbo:birthPlace, http://dbpedia.org/ontology/TennisPlayer, http://dbpedia.org/ontology/TennisPlayer, Correct as it is now, , dbo:Person, dbo:Country, dbo:Place, 1.7075, 1.8355, 0.9512, 0.8914, 547, 934, 1004, 955, 895, 1004, 1004, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0
Infobox_settlement, subdivision_name2, Ficha_de_localidad_de_España, mapa_loc_1, dbo:isPartOf, dbo:province, , http://dbpedia.org/ontology/Municipality, , , dbo:Place, , dbo:Province, 1.0566, 1.2141, 0.0000, 0.0000, 3041, 3213, 3692, 0, 0, 3692, 3692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Infobox_musical_artist, associated_acts, Ficha_de_artista_musical, Relacionados, dbo:associatedBand, dbo:related, , http://dbpedia.org/ontology/MusicalArtist, Correct as it is now, , , dbo:Band, , 0.1033, 1.2112, 0.0000, 0.0000, 4375, 452, 5299, 0, 0, 5299, 5299, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Infobox_video_game, developer, Ficha_de_videojuego, distribuidor, dbo:developer, dbo:distributor, http://dbpedia.org/ontology/VideoGame, http://dbpedia.org/ontology/VideoGame, Correct as it is now, , , dbo:Agent, dbo:Organisation, 0.6074, 1.3733, 0.1139, 0.5562, 2379, 1445, 3267, 372, 1817, 3267, 3267, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1
Infobox_musical_artist, associated_acts, Ficha_de_artista_musical, Relacionados, dbo:associatedMusicalArtist, dbo:related, , http://dbpedia.org/ontology/MusicalArtist, Correct as it is now, , , dbo:MusicalArtist, , 0.1033, 1.2112, 0.0000, 0.0000, 4375, 452, 5299, 0, 0, 5299, 5299, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Taxobox, unranked_ordo, Ficha_de_taxón, familia, dbo:order, dbo:family, , , , dbo:Species, dbo:Species, , dbo:Species, 0.3852, 1.5940, 0.9776, 0.9743, 36757, 14157, 58589, 57275, 57081, 58589, 58589, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0
Infobox_film, director, Ficha_de_película, reparto, dbo:director, dbo:starring, http://dbpedia.org/ontology/Film, http://dbpedia.org/ontology/Film, Correct as it is now, dbo:Film, dbo:Work, dbo:Person, dbo:Actor, 1.2915, 1.2977, 0.9169, 0.6612, 6889, 8897, 8940, 8197, 5911, 8940, 8940, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1
Infobox_Album, Artist, Ficha_de_álbum, productor, dbo:artist, dbo:producer, , http://dbpedia.org/ontology/Album, Correct as it is now, dbo:MusicalWork, dbo:Work, dbo:Agent, dbo:Agent, 0.6029, 1.1770, 0.4976, 0.2714, 695, 419, 818, 407, 222, 818, 818, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1
Infobox_royalty, death_place, Ficha_de_noble, lugar_de_nacimiento, dbo:deathPlace, dbo:birthPlace, http://dbpedia.org/ontology/Royalty, http://dbpedia.org/ontology/Noble, Correct as it is now, dbo:Person, dbo:Person, dbo:Place, dbo:Place, 1.1815, 1.2066, 0.9321, 0.8956, 1636, 1933, 1974, 1840, 1768, 1974, 1974, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1
Infobox_U.S._County, seat_wl, Ficha_de_entidad_subnacional, capital, dbo:countySeat, dbo:capital, , http://dbpedia.org/ontology/AdministrativeRegion, Correct as it is now, dbo:PopulatedPlace, dbo:PopulatedPlace, , dbo:City, 0.0490, 1.0025, 0.0000, 0.0000, 408, 20, 409, 0, 0, 409, 409, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0
Infobox_film, producer, Ficha_de_película, reparto, dbo:producer, dbo:starring, http://dbpedia.org/ontology/Film, http://dbpedia.org/ontology/Film, Correct as it is now, dbo:Work, dbo:Work, dbo:Agent, dbo:Actor, 1.2232, 1.2257, 0.9554, 0.4211, 5529, 6763, 6777, 6475, 2854, 6777, 6777, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1
Infobox_river, basin_countries, Ficha_de_cuerpo_de_agua, país, dbo:sourceCountry, dbo:country, http://dbpedia.org/ontology/River, http://dbpedia.org/ontology/BodyOfWater, Wrong - should be the same, dbo:Stream, , dbo:Country, dbo:Country, 0.3299, 1.3043, 0.0000, 0.0000, 391, 129, 510, 0, 0, 510, 510, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1
Infobox_Single, Artist, Ficha_de_sencillo, artista, dbo:musicalBand, dbo:musicalArtist, , http://dbpedia.org/ontology/Single, Wrong - should be the same, dbo:Single, dbo:Single, dbo:Band, dbo:MusicalArtist, 0.0820, 1.3360, 0.0436, 0.0000, 378, 31, 505, 22, 0, 505, 505, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0
Infobox_football_biography, youthclubs1, Ficha_de_deportista, equipos, dbo:team, dbo:formerTeam, , http://dbpedia.org/ontology/Athlete, Correct as it is now, , dbo:Athlete, dbo:SportsTeam, dbo:SportsTeam, 1.2638, 2.6627, 0.0000, 0.7240, 762, 963, 2029, 0, 1469, 2029, 2029, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1
Infobox_tennis_biography, country, Ficha_de_tenista, residencia, dbo:country, dbo:residence, http://dbpedia.org/ontology/TennisPlayer, http://dbpedia.org/ontology/TennisPlayer, Correct as it is now, , dbo:Person, dbo:Country, dbo:Place, 1.5703, 1.6827, 0.8759, 0.8962, 498, 782, 838, 734, 751, 838, 838, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0
Infobox_royalty, birth_place, Ficha_de_noble, lugar_de_defunción, dbo:birthPlace, dbo:deathPlace, http://dbpedia.org/ontology/Royalty, http://dbpedia.org/ontology/Noble, Correct as it is now, dbo:Person, dbo:Person, dbo:Place, dbo:Place, 1.1820, 1.2048, 0.9391, 0.9229, 1582, 1870, 1906, 1790, 1759, 1906, 1906, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1
Infobox_film, writer, Ficha_de_película, reparto, dbo:writer, dbo:starring, http://dbpedia.org/ontology/Film, http://dbpedia.org/ontology/Film, Correct as it is now, dbo:Work, dbo:Work, dbo:Person, dbo:Actor, 0.8965, 1.2691, 0.9393, 0.5201, 6128, 5494, 7777, 7305, 4045, 7777, 7777, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1
Infobox_person, birth_place, Ficha_de_persona, nacionalidad, dbo:birthPlace, dbo:nationality, http://dbpedia.org/ontology/Person, http://dbpedia.org/ontology/Person, Correct as it is now, dbo:Person, dbo:Person, dbo:Place, dbo:Country, 1.3570, 1.3872, 0.2636, 0.8511, 1157, 1570, 1605, 423, 1366, 1605, 1605, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1
Persondata, PLACE_OF_BIRTH, Ficha_de_deportista, nacionalidad, dbo:birthPlace, dbo:nationality, http://dbpedia.org/ontology/Person, http://dbpedia.org/ontology/Athlete, Correct as it is now, dbo:Person, dbo:Person, dbo:Place, dbo:Country, 2.4457, 2.6491, 0.0305, 0.7567, 644, 1575, 1706, 52, 1291, 1706, 1706, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1
Infobox_football_biography, clubs5, Ficha_de_deportista, equipos, dbo:team, dbo:formerTeam, , http://dbpedia.org/ontology/Athlete, Correct as it is now, , dbo:Athlete, dbo:SportsTeam, dbo:SportsTeam, 0.7441, 2.6627, 0.0000, 0.7240, 762, 567, 2029, 0, 1469, 2029, 2029, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1
Infobox_station, owned, Ficha_de_estación, propietario, dbo:owner, dbo:owningOrganisation, http://dbpedia.org/ontology/Station, http://dbpedia.org/ontology/Station, , , , dbo:Agent, dbo:Organisation, 0.1243, 1.4734, 0.0522, 0.0040, 338, 42, 498, 26, 2, 498, 498, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1
Infobox_station, owned, Ficha_de_estación, propietario, dbo:owningOrganisation, dbo:owner, http://dbpedia.org/ontology/Station, http://dbpedia.org/ontology/Station, , , , dbo:Organisation, dbo:Agent, 0.1243, 1.4734, 0.0522, 0.0040, 338, 42, 498, 26, 2, 498, 498, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0
Infobox_football_biography, death_place, Ficha_de_deportista, lugar_nacimiento, dbo:deathPlace, dbo:birthPlace, , http://dbpedia.org/ontology/Athlete, Correct as it is now, dbo:Person, dbo:Person, dbo:Place, dbo:Place, 1.6404, 1.6713, 0.9234, 0.2041, 648, 1063, 1083, 1000, 221, 1083, 1083, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1
Infobox_station, owned, Ficha_de_estación, operador, dbo:owner, dbo:operator, http://dbpedia.org/ontology/Station, http://dbpedia.org/ontology/Station, Correct as it is now, , , dbo:Agent, , 0.2762, 1.4641, 0.0000, 0.1057, 362, 100, 530, 0, 56, 530, 530, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0
Infobox_station, owned, Ficha_de_estación, operador, dbo:owningOrganisation, dbo:operator, http://dbpedia.org/ontology/Station, http://dbpedia.org/ontology/Station, Correct as it is now, , , dbo:Organisation, , 0.2762, 1.4641, 0.0000, 0.1057, 362, 100, 530, 0, 56, 530, 530, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0
Infobox_film, starring, Ficha_de_película, guion, dbo:starring, dbo:writer, http://dbpedia.org/ontology/Film, http://dbpedia.org/ontology/Film, Correct as it is now, dbo:Work, dbo:Work, dbo:Actor, dbo:Person, 1.3121, 1.3453, 0.9246, 0.8084, 3698, 4852, 4975, 4600, 4022, 4975, 4975, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0
Infobox_U.S._county, seat_wl, Ficha_de_entidad_subnacional, ciudad_grande, dbo:countySeat, dbo:largestCity, http://dbpedia.org/ontology/AdministrativeRegion, http://dbpedia.org/ontology/AdministrativeRegion, Correct as it is now, dbo:PopulatedPlace, dbo:PopulatedPlace, , dbo:PopulatedPlace, 0.1857, 1.0024, 0.2589, 0.0000, 420, 78, 421, 109, 0, 421, 421, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0
Infobox_river, mouth, Ficha_de_cuerpo_de_agua, lugar_desembocadura, dbo:riverMouth, dbo:mouthPosition, http://dbpedia.org/ontology/River, http://dbpedia.org/ontology/BodyOfWater, Wrong - should be the same, dbo:River, dbo:River, dbo:BodyOfWater, geo:SpatialThing, 0.4744, 1.2561, 0.0000, 0.0000, 371, 176, 466, 0, 0, 466, 466, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0
Infobox_film, starring, Ficha_de_película, dirección, dbo:starring, dbo:director, http://dbpedia.org/ontology/Film, http://dbpedia.org/ontology/Film, Correct as it is now, dbo:Work, dbo:Film, dbo:Actor, dbo:Person, 1.3078, 1.3211, 0.9876, 0.8102, 5061, 6619, 6686, 6603, 5417, 6686, 6686, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0
Taxobox, ordo, Ficha_de_taxón, subfamilia, dbo:order, dbo:family, , , , dbo:Species, dbo:Species, , dbo:Species, 0.4023, 1.5940, 0.9776, 0.9743, 36757, 14787, 58589, 57275, 57081, 58589, 58589, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0
Infobox_film, starring, Ficha_de_película, producción, dbo:starring, dbo:producer, http://dbpedia.org/ontology/Film, http://dbpedia.org/ontology/Film, Correct as it is now, dbo:Work, dbo:Work, dbo:Actor, dbo:Agent, 1.3256, 1.3335, 0.9085, 0.8244, 2687, 3562, 3583, 3255, 2954, 3583, 3583, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0
Infobox_River, basin_countries, Ficha_de_cuerpo_de_agua, país, dbo:sourceCountry, dbo:country, , http://dbpedia.org/ontology/BodyOfWater, Wrong - should be the same, dbo:Stream, , dbo:Country, dbo:Country, 0.3681, 1.8339, 0.0000, 0.0000, 307, 113, 563, 0, 0, 563, 563, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1
Infobox_musical_artist, past_members, Ficha_de_artista_musical, Miembros, dbo:formerBandMember, dbo:bandMember, , http://dbpedia.org/ontology/MusicalArtist, Correct as it is now, dbo:Band, dbo:Band, dbo:Person, dbo:Person, 0.6221, 1.0938, 0.6477, 0.3633, 1077, 670, 1178, 763, 428, 1178, 1178, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1
Infobox_football_biography, nationalteam2, Ficha_de_deportista, equipos, dbo:team, dbo:formerTeam, , http://dbpedia.org/ontology/Athlete, Correct as it is now, , dbo:Athlete, dbo:SportsTeam, dbo:SportsTeam, 0.9724, 2.6627, 0.0000, 0.7240, 762, 741, 2029, 0, 1469, 2029, 2029, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1
Infobox_album, Artist, Lista_de_canciones, writer1, dbo:artist, dbo:writer, http://dbpedia.org/ontology/Album, http://dbpedia.org/ontology/MusicalWork, Correct as it is now, dbo:MusicalWork, dbo:Work, dbo:Agent, dbo:Person, 0.9503, 1.6123, 0.0000, 0.6351, 1166, 1108, 1880, 0, 1194, 1880, 1880, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1
Infobox_company, location_country, Ficha_de_organización, sede, dbo:locationCountry, dbo:headquarter, , http://dbpedia.org/ontology/Organisation, Correct as it is now, , dbo:Organisation, dbo:Country, dbo:PopulatedPlace, 1.2803, 1.3812, 0.0000, 0.0146, 446, 571, 616, 0, 9, 616, 616, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
Infobox_settlement, leader_party, Ficha_de_localidad_de_España, alcalde, dbo:leaderParty, dbo:mayor, , http://dbpedia.org/ontology/Municipality, Correct as it is now, dbo:PopulatedPlace, , , dbo:Mayor, 0.4083, 1.1176, 0.0000, 0.0929, 578, 236, 646, 0, 60, 646, 646, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Infobox_album, Producer, Lista_de_canciones, writer1, dbo:producer, dbo:writer, http://dbpedia.org/ontology/Album, http://dbpedia.org/ontology/MusicalWork, Correct as it is now, dbo:Work, dbo:Work, dbo:Agent, dbo:Person, 0.9416, 1.5286, 0.0000, 0.6839, 925, 871, 1414, 0, 967, 1414, 1414, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1
Infobox_stadium, tenants, Ficha_de_recinto_deportivo, equipo_local, dbo:tenant, dbo:team, , http://dbpedia.org/ontology/Stadium, Wrong - should be the same, dbo:ArchitecturalStructure, , dbo:Organisation, dbo:SportsTeam, 0.6811, 1.2425, 0.0000, 0.0000, 301, 205, 374, 0, 0, 374, 374, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
Taxobox, divisio, Ficha_de_taxón, classis, dbo:division, dbo:class, , , , , dbo:MeanOfTransportation, , , 0.0963, 1.6942, 0.9805, 0.8529, 11789, 1135, 19973, 19584, 17035, 19973, 19973, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Infobox_road, terminus_a, Ficha_de_vía_de_transporte, extremo1_contenido, dbo:routeStart, dbo:routeStartLocation, http://dbpedia.org/ontology/Road, http://dbpedia.org/ontology/RouteOfTransportation, , dbo:RouteOfTransportation, dbo:RouteOfTransportation, dbo:RouteOfTransportation, dbo:Place, 0.4838, 1.1541, 0.0000, 0.0070, 370, 179, 427, 0, 3, 427, 427, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0
Infobox_U.S._County, largest_city_wl, Ficha_de_entidad_subnacional, capital, dbo:largestCity, dbo:capital, , http://dbpedia.org/ontology/AdministrativeRegion, Correct as it is now, dbo:PopulatedPlace, dbo:PopulatedPlace, dbo:PopulatedPlace, dbo:City, 0.2988, 1.0025, 0.0000, 0.0837, 405, 121, 406, 0, 34, 406, 406, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1
Infobox_road, terminus_b, Ficha_de_vía_de_transporte, extremo2_contenido, dbo:routeEnd, dbo:routeEndLocation, http://dbpedia.org/ontology/Road, http://dbpedia.org/ontology/RouteOfTransportation, , dbo:RouteOfTransportation, dbo:RouteOfTransportation, dbo:RouteOfTransportation, dbo:Place, 0.4865, 1.1486, 0.0000, 0.0118, 370, 180, 425, 0, 5, 425, 425, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0
Infobox_River, mouth, Ficha_de_cuerpo_de_agua, lugar_desembocadura, dbo:riverMouth, dbo:mouthPosition, , http://dbpedia.org/ontology/BodyOfWater, Wrong - should be the same, dbo:River, dbo:River, dbo:BodyOfWater, geo:SpatialThing, 0.5728, 1.3139, 0.0000, 0.0000, 309, 177, 406, 0, 0, 406, 406, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0
Infobox_tennis_biography, birth_place, Ficha_de_tenista, residencia, dbo:birthPlace, dbo:residence, http://dbpedia.org/ontology/TennisPlayer, http://dbpedia.org/ontology/TennisPlayer, Correct as it is now, dbo:Person, dbo:Person, dbo:Place, dbo:Place, 1.6126, 1.6236, 0.7837, 0.9544, 635, 1024, 1031, 808, 984, 1031, 1031, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1
Infobox_person, birth_place, Ficha_de_artista_musical, Origen, dbo:birthPlace, dbo:hometown, http://dbpedia.org/ontology/Person, http://dbpedia.org/ontology/MusicalArtist, Correct as it is now, dbo:Person, dbo:Agent, dbo:Place, dbo:Settlement, 0.9054, 1.3830, 0.0444, 0.0000, 423, 383, 585, 26, 0, 585, 585, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1
Infobox_tennis_biography, residence, Ficha_de_tenista, lugarNacimiento, dbo:residence, dbo:birthPlace, http://dbpedia.org/ontology/TennisPlayer, http://dbpedia.org/ontology/TennisPlayer, , dbo:Person, dbo:Person, dbo:Place, dbo:Place, 1.6260, 1.6495, 0.8425, 0.8643, 639, 1039, 1054, 888, 911, 1054, 1054, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1
Taxobox, ordo, Ficha_de_taxón, tribus, dbo:order, dbo:family, , , , dbo:Species, dbo:Species, , dbo:Species, 0.2286, 1.5940, 0.9776, 0.9743, 36757, 8404, 58589, 57275, 57081, 58589, 58589, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0
Taxobox, unranked_ordo, Ficha_de_taxón, tribus, dbo:order, dbo:family, , , , dbo:Species, dbo:Species, , dbo:Species, 0.1527, 1.5940, 0.9776, 0.9743, 36757, 5614, 58589, 57275, 57081, 58589, 58589, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0
Infobox_basketball_biography, team, Ficha_de_deportista, equipos, dbo:team, dbo:formerTeam, http://dbpedia.org/ontology/BasketballPlayer, http://dbpedia.org/ontology/Athlete, , , dbo:Athlete, dbo:SportsTeam, dbo:SportsTeam, 2.2145, 2.4928, 0.0012, 0.7953, 345, 764, 860, 1, 684, 860, 860, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1
Infobox_football_biography, nationalteam1, Ficha_de_deportista, selección, dbo:team, dbo:nationalTeam, , http://dbpedia.org/ontology/Athlete, , , dbo:Athlete, dbo:SportsTeam, dbo:SportsTeam, 1.8355, 2.0493, 0.0000, 0.7047, 304, 558, 623, 0, 439, 623, 623, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1
Infobox_Album, Producer, Ficha_de_álbum, artista, dbo:producer, dbo:artist, , http://dbpedia.org/ontology/Album, , dbo:Work, dbo:MusicalWork, dbo:Agent, dbo:Agent, 0.7682, 1.1551, 0.6667, 0.2961, 535, 411, 618, 412, 183, 618, 618, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1
Taxobox, subfamilia, Ficha_de_taxón, ordo, dbo:family, dbo:order, , , , dbo:Species, dbo:Species, dbo:Species, , 0.3676, 1.5723, 0.9534, 0.9438, 38964, 14324, 61263, 58410, 57821, 61263, 61263, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0
Infobox_scientist, birth_place, Ficha_de_científico, nacionalidad, dbo:birthPlace, dbo:nationality, http://dbpedia.org/ontology/Scientist, http://dbpedia.org/ontology/Scientist, , dbo:Person, dbo:Person, dbo:Place, dbo:Country, 1.2706, 1.2847, 0.5506, 0.8176, 1131, 1437, 1453, 800, 1188, 1453, 1453, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1
Infobox_person, nationality, Ficha_de_actor, lugar_de_nacimiento, dbo:nationality, dbo:birthPlace, http://dbpedia.org/ontology/Person, http://dbpedia.org/ontology/Actor, , dbo:Person, dbo:Person, dbo:Country, dbo:Place, 1.5027, 1.5458, 0.9663, 0.0000, 557, 837, 861, 832, 0, 861, 861, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0
Infobox_person, nationality, Ficha_de_actor, lugar_de_nacimiento, dbo:stateOfOrigin, dbo:birthPlace, http://dbpedia.org/ontology/Person, http://dbpedia.org/ontology/Actor, , dbo:Person, dbo:Person, dbo:Country, dbo:Place, 1.5027, 1.5458, 0.9663, 0.0000, 557, 837, 861, 832, 0, 861, 861, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0
Infobox_football_biography, clubs6, Ficha_de_deportista, equipos, dbo:team, dbo:formerTeam, , http://dbpedia.org/ontology/Athlete, , , dbo:Athlete, dbo:SportsTeam, dbo:SportsTeam, 0.5236, 2.6627, 0.0000, 0.7240, 762, 399, 2029, 0, 1469, 2029, 2029, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1
Infobox_football_club, ground, Ficha_de_equipo_de_fútbol, estadio, dbo:ground, dbo:homeStadium, http://dbpedia.org/ontology/SoccerClub, http://dbpedia.org/ontology/SoccerClub, , dbo:SoccerClub, , dbo:Place, dbo:Stadium, 0.0991, 1.4253, 0.0000, 0.0000, 2542, 252, 3623, 0, 0, 3623, 3623, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1
Infobox_football_biography, death_place, Ficha_de_deportista, nacionalidad, dbo:deathPlace, dbo:nationality, , http://dbpedia.org/ontology/Athlete, , dbo:Person, dbo:Person, dbo:Place, dbo:Country, 1.6030, 1.6658, 0.0015, 0.2805, 398, 638, 663, 1, 186, 663, 663, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1
Infobox_person, death_place, Ficha_de_persona, lugar_de_nacimiento, dbo:deathPlace, dbo:birthPlace, http://dbpedia.org/ontology/Person, http://dbpedia.org/ontology/Person, , dbo:Person, dbo:Person, dbo:Place, dbo:Place, 1.2550, 1.2706, 0.9466, 0.8686, 1090, 1368, 1385, 1311, 1203, 1385, 1385, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1
Geobox, mouth, Ficha_de_cuerpo_de_agua, lugar_desembocadura, dbo:riverMouth, dbo:mouthPosition, , http://dbpedia.org/ontology/BodyOfWater, , dbo:River, dbo:River, dbo:BodyOfWater, geo:SpatialThing, 0.2391, 1.1344, 0.0000, 0.0000, 506, 121, 574, 0, 0, 574, 574, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0
Infobox_person, birth_place, Ficha_de_persona, lugar_de_fallecimiento, dbo:birthPlace, dbo:deathPlace, http://dbpedia.org/ontology/Person, http://dbpedia.org/ontology/Person, , dbo:Person, dbo:Person, dbo:Place, dbo:Place, 1.2649, 1.2793, 0.8775, 0.9120, 1110, 1404, 1420, 1246, 1295, 1420, 1420, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1
Infobox_football_biography, clubs2, Ficha_de_deportista, selección, dbo:team, dbo:nationalTeam, , http://dbpedia.org/ontology/Athlete, , , dbo:Athlete, dbo:SportsTeam, dbo:SportsTeam, 1.4211, 2.0493, 0.0000, 0.7047, 304, 432, 623, 0, 439, 623, 623, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1
Infobox_scientist, death_place, Ficha_de_científico, lugar_de_nacimiento, dbo:deathPlace, dbo:birthPlace, http://dbpedia.org/ontology/Scientist, http://dbpedia.org/ontology/Scientist, , dbo:Person, dbo:Person, dbo:Place, dbo:Place, 1.1336, 1.1647, 0.9489, 0.8492, 1093, 1239, 1273, 1208, 1081, 1273, 1273, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1
Infobox_scientist, nationality, Ficha_de_científico, lugar_de_nacimiento, dbo:nationality, dbo:birthPlace, http://dbpedia.org/ontology/Scientist, http://dbpedia.org/ontology/Scientist, , dbo:Person, dbo:Person, dbo:Country, dbo:Place, 1.1752, 1.2068, 0.9439, 0.6776, 856, 1006, 1033, 975, 700, 1033, 1033, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0
Infobox_political_party, country, Ficha_de_partido_político, sede, dbo:country, dbo:headquarter, http://dbpedia.org/ontology/PoliticalParty, http://dbpedia.org/ontology/PoliticalParty, , , dbo:Organisation, dbo:Country, dbo:PopulatedPlace, 1.2382, 1.3141, 0.7908, 0.0000, 382, 473, 502, 397, 0, 502, 502, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0
Infobox_television, executive_producer, Ficha_de_serie_de_televisión, creador, dbo:executiveProducer, dbo:creator, http://dbpedia.org/ontology/TelevisionShow, http://dbpedia.org/ontology/TelevisionShow, , , , dbo:Person, dbo:Agent, 1.5325, 1.7722, 0.7195, 0.0000, 338, 518, 599, 431, 0, 599, 599, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0
